"997.893","1002.089","996.57","1003.513","998.29","999.575","990.879","1002.851","999.395","996.532","1002.578","1006.407"
"997.403","998.942","998.451","997.613","1001.078","999.113","1002.843","1007.202","1002.178","1001.413","999.303","1000.057"
"1001.349","996.41","1001.39","1000.172","997.038","997.227","998.47","1000.172","1001.772","1001.201","999.312","995.274"
"1000.786","996.222","996.564","1004.247","1000.842","999.069","1001.137","1005.059","1000.121","1002.937","997.502","1004.303"
"1002.545","1000.864","999.187","1004.049","1001.124","1000.988","1003.24","998.259","1001.338","1000.497","1003.046","999.11"
"998.002","1004.504","1002.635","1002.786","999.315","999.598","996.104","1002.622","1000.377","999.961","999.267","1002.427"
"1000.686","1000.626","1007.474","1001.836","1000.715","999.489","1004.886","1004.45","996.575","1003.295","1002.945","996.129"
"1000.254","1003.233","999.539","1005.751","1005.35","1000.542","999.186","1004.911","998.602","999.686","996.95","998.888"
"998.871","997.573","1002.005","997.2","992.84","997.249","1003.789","1002.016","1002.353","998.008","993.939","995.227"
"1001.027","994.754","1003.419","999.667","997.615","1003.892","997.656","997.542","1000.091","1001.071","998.521","1000.936"
"999.528","999.89","1006.251","1002.276","998.827","1004.097","996.042","995.465","1004.67","1003.783","999.265","997.37"
"997.297","995.689","993.186","1005.11","1002.216","996.463","1000.944","1000.14","1000.597","995.73","995.134","993.776"
"998.492","1001.905","1003.553","1002.158","1001.386","1003.775","998.334","1000.21","1004.468","996.112","1006.595","998.503"
"1000.762","996.39","997.935","999.414","1000.93","1001.678","1005.096","993.711","998.231","997.372","999.993","995.218"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1002.339","997.63","1007.037","997.387","998.442","999.134","999.564","997.745","998.401","1004.233","1000.597","1002.587"
"1006.967","999.982","1002.7","1008.188","999.925","996.862","998.731","996.523","999.694","1005.201","995.93","999.299"
"1005.413","1001.229","991.206","998.834","997.721","1000.954","995.881","1003.535","1003.35","999.789","1001.727","1002.555"
"1001.06","995.424","998.952","998.022","1006.609","999.062","997.995","998.086","1001.013","1001.407","1003.501","1003.744"
"999.447","1004.048","1007.385","997.022","1001.172","996.886","1001.31","1004.318","998.719","999.405","1000.968","997.413"
"997.126","996.708","1003.648","1001.802","1001.303","997.074","997.859","1002.166","997.299","1001.932","996.71","999.379"
"1004.272","997.924","1002.398","1005.518","999.949","1002.083","1003.13","998.135","1000.751","997.013","1000.063","995.22"
"994.7","1002.63","998.55","999.139","996.397","1004.212","998.998","999.556","1004.156","1002.681","997.383","1002.155"
"997.248","996.27","1003.794","1003.547","1000.328","1001.32","998.897","998.906","996.476","1001.001","995.453","996.742"
"1003.221","1001.845","1003.907","1000.766","995.631","1000.35","1001.477","999.136","995.036","1000.03","1000.123","999.763"
"996.375","1002.012","997.579","1003.746","1002.437","998.816","1003.963","1003.908","1001.452","1001.694","1001.038","995.721"
"1003.303","996.748","1004.847","998.341","1005.291","998.838","992.947","997.206","1001.734","998.769","997.876","1006.059"
"997.82","995.174","1003.454","1000.45","995.526","995.422","1003.338","1001.457","1005.787","1001.513","1006.056","997.424"
"996.954","1004.506","996.606","1000.284","996.317","1004.159","1003.478","1000.453","996.267","1003.638","1000.769","996.307"
"1005.638","1000.282","999.228","1004.258","994.232","996.035","999.05","998.877","1002.159","995.485","1000.893","1001.169"
"1001.475","991.103","1004.58","1005.411","1000.147","998.366","1002.027","1000.568","999.111","999.569","1002.832","999.38"
"999.079","996.356","1000.553","996.243","1007.783","1003.345","1004.612","995.286","1001.177","1000.378","1004.288","998.103"
"999.189","995.105","1002.183","1000.174","997.973","1004.818","998.297","998.184","1003.146","999.236","993.454","998.3"
"1009.312","999.673","1002.903","998.819","1000.539","1004.757","996.845","999.377","995.68","1002.137","1001.663","1000.143"
"999.555","1004.287","1004.755","1002.157","1005.671","995.566","999.878","996.131","1010.132","1005.727","998.593","997.403"
"995.654","1007.833","999.163","996.15","1002.076","1005.861","1001.356","1004.853","1003.043","998.698","997.148","999.417"
